ID,Date,Hour,Temperature,Humidity,Wind_speed,Visibility,Dew.point.temperature,Solar_Radiation,Rainfall,Snowfall
1537,2018-02-03,0,-2.5,69,2.2,1366,-7.4,0,0,0
1538,2018-02-03,1,-2.3,71,3.2,1078,-6.8,0,0,0
1539,2018-02-03,2,-3.4,82,4.2,184,-6,0,0,0
1540,2018-02-03,3,-4.4,80,4.3,346,-7.3,0,0.1,0.1
1541,2018-02-03,4,-5.6,74,4,387,-9.5,0,0,0.2
1542,2018-02-03,5,-6.3,65,3.9,1521,-11.8,0,0,0.3
1543,2018-02-03,6,-7.8,57,4.8,1867,-14.8,0,0.4,0.3
1544,2018-02-03,7,-8.8,58,4,1942,-15.5,0,0,0.3
1545,2018-02-03,8,-9.5,56,3.5,1979,-16.6,0.01,0,0.3
1546,2018-02-03,9,-9.4,47,3.3,1995,-18.6,0.42,0,0.3
1547,2018-02-03,10,-8.5,43,4,1797,-18.8,1.09,0,0.2
1548,2018-02-03,11,-7.7,41,4.6,1984,-18.7,1.65,0,0.2
1549,2018-02-03,12,-6,38,3.4,1930,-18,2.04,0,0
1550,2018-02-03,13,-5.8,38,3.7,1961,-17.8,2.25,0,0
1551,2018-02-03,14,-5,31,4,2000,-19.5,2.18,0,0
1552,2018-02-03,15,-4.5,31,4.3,1979,-19.1,1.91,0,0
1553,2018-02-03,16,-4.2,31,3.5,1974,-18.8,1.42,0,0
1554,2018-02-03,17,-5.6,32,4.6,2000,-19.7,0.53,0,0
1555,2018-02-03,18,-6.6,36,4.4,2000,-19.2,0.15,0,0
1556,2018-02-03,19,-7.6,32,4.8,2000,-21.4,0,0,0
1557,2018-02-03,20,-8.5,31,4.1,2000,-22.6,0,0,0
1558,2018-02-03,21,-9.1,38,2.7,2000,-20.8,0,0,0
1559,2018-02-03,22,-9.7,45,3,2000,-19.4,0,0,0
1560,2018-02-03,23,-10,48,2.6,2000,-18.9,0,0,0
1561,2018-02-04,0,-10.4,49,2.4,2000,-19,0,0,0
1562,2018-02-04,1,-10.5,48,3.1,2000,-19.4,0,0,0
1563,2018-02-04,2,-10.5,49,2,2000,-19.1,0,0,0
1564,2018-02-04,3,-10.6,47,3.7,2000,-19.7,0,0,0
1565,2018-02-04,4,-11.2,47,2.3,2000,-20.3,0,0,0
1566,2018-02-04,5,-11.5,51,3.3,1996,-19.6,0,0,0
1567,2018-02-04,6,-11.8,54,2.4,1917,-19.2,0,0,0
1568,2018-02-04,7,-12.4,54,2.5,1790,-19.8,0,0,0
1569,2018-02-04,8,-12.8,56,2.4,1507,-19.7,0.02,0,0
1570,2018-02-04,9,-12.4,51,3.8,1415,-20.4,0.38,0,0
1571,2018-02-04,10,-11.2,43,3.5,1359,-21.3,1.04,0,0
1572,2018-02-04,11,NA,37,2.8,1436,-21.6,1.57,0,0
1573,2018-02-04,12,-8.3,32,1.8,1295,-22.1,1.99,0,0
1574,2018-02-04,13,-8.3,34,4,1561,-21.4,2.22,0,0
1575,2018-02-04,14,-7.4,33,4,1713,-20.9,2.17,0,0
1576,2018-02-04,15,-6.4,30,4.9,1939,-21.1,1.89,0,0
1577,2018-02-04,16,-5.4,29,3.6,1979,-20.6,1.4,0,0
1578,2018-02-04,17,-5.9,27,3.6,1974,-21.9,0.81,0,0
1579,2018-02-04,18,-7,26,4.1,2000,-23.3,0.16,0,0
1580,2018-02-04,19,-7.7,31,3.3,2000,-21.9,0,0,0
1581,2018-02-04,20,-8.2,28,3.5,2000,-23.5,0,0,0
1582,2018-02-04,21,-8.9,35,3.2,2000,-21.6,0,0,0
1583,2018-02-04,22,-9.7,45,1.3,2000,-19.4,0,0,0
1584,2018-02-04,23,-10.3,48,2,2000,-19.2,0,0,0
1585,2018-02-05,0,-10.5,52,2.4,2000,-18.4,0,0,0
1586,2018-02-05,1,-11.2,54,1,2000,-18.6,0,0,0
1587,2018-02-05,2,-11.2,55,1.5,2000,-18.4,0,NA,0
1588,2018-02-05,3,-11.3,54,0.6,2000,-18.7,0,0,0
1589,2018-02-05,4,-11.7,51,1.2,2000,-19.8,0,0,0
1590,2018-02-05,5,-11.6,45,2.4,2000,-21.1,NA,0,0
1591,2018-02-05,6,-11.5,40,2.3,2000,-22.4,0,0,0
1592,2018-02-05,7,-11.6,44,1.6,2000,-21.4,0,0,0
1593,2018-02-05,8,-11.5,40,2.8,2000,-22.4,0.02,0,0
1594,2018-02-05,9,-11.1,38,2.4,1945,-22.6,0.43,0,0
1595,2018-02-05,10,-9.6,32,3.7,2000,-23.2,1.14,0,0
1596,2018-02-05,11,-8.5,27,4.7,1894,-24.2,1.73,0,0
1597,2018-02-05,12,-7.8,28,4.1,2000,-23.1,2.12,0,0
1598,2018-02-05,13,-7,25,4.2,1999,-23.7,2.29,0,0
1599,2018-02-05,14,-6.4,24,4.6,1970,-23.7,2.23,0,0
1600,2018-02-05,15,-5.7,25,4.4,1995,-22.6,1.94,0,0
1601,2018-02-05,16,-5.4,25,3.4,1985,-22.3,1.44,0,0
1602,2018-02-05,17,-6.4,28,4.5,2000,-21.9,0.81,0,0
1603,2018-02-05,18,-7.6,29,3.5,2000,-22.6,0.16,0,0
1604,2018-02-05,19,-8.3,29,4.1,2000,-23.2,0,0,0
1605,2018-02-05,20,-9.1,35,3.8,2000,-21.7,0,0,0
1606,2018-02-05,21,-9.8,41,3.9,1949,-20.6,0,0,0
1607,2018-02-05,22,-10.3,43,3.7,1876,-20.5,0,0,0
1608,2018-02-05,23,-10.5,47,2.8,1794,-19.6,0,0,0
1609,2018-02-06,0,-10.6,47,3.5,1803,-19.7,0,0,0
1610,2018-02-06,1,-10.9,36,3.3,2000,-23,0,0,0
1611,2018-02-06,2,-11.2,36,2.9,1981,-23.3,0,0,0
1612,2018-02-06,3,-11.6,35,3.2,1992,-24,0,0,0
1613,2018-02-06,4,-12,36,2.7,1998,-24,0,0,0
1614,2018-02-06,5,-12.3,37,2.9,2000,-24,0,0,0
1615,2018-02-06,6,-12.5,40,3.4,1991,-23.3,0,0,0
1616,2018-02-06,7,-12.7,41,3.7,1982,-23.2,0,0,0
1617,2018-02-06,8,-12.7,41,3.1,2000,-23.2,0.02,0,0
1618,2018-02-06,9,-12.3,39,3.7,1984,-23.4,0.45,0,0
1619,2018-02-06,10,-11.3,35,4.2,1848,-23.7,1.15,0,0
1620,2018-02-06,11,-9.9,32,3.3,1863,-23.5,1.72,NA,0
1621,2018-02-06,12,-8.2,31,2.7,1858,-22.3,2.09,0,0
1622,2018-02-06,13,-7.5,28,4.3,1904,-22.9,2.3,0,0
1623,2018-02-06,14,-7,26,4.4,1986,-23.3,2.24,0,0
1624,2018-02-06,15,-5.9,25,3.1,1936,-22.8,1.93,0,0
1625,2018-02-06,16,-5.9,24,3.5,2000,-23.2,1.44,0,0
1626,2018-02-06,17,-6.6,29,2.5,2000,-21.7,0.68,0,0
1627,2018-02-06,18,-7.6,36,3.3,2000,-20.1,0.11,0,0
1628,2018-02-06,19,-8.4,37,4,2000,-20.5,0,0,0
1629,2018-02-06,20,-9.6,34,2.6,2000,-22.5,0,0,0
1630,2018-02-06,21,-10.6,39,3.1,2000,-21.9,0,NA,0
1631,2018-02-06,22,-11.1,43,1.8,1960,-21.2,0,0,0
1632,2018-02-06,23,-11.8,46,1.1,1860,-21.1,0,0,0
1633,2018-02-07,0,-12.3,47,0.4,1848,-21.3,0,0,0
1634,2018-02-07,1,-12.3,47,1.9,1837,-21.3,0,0,0
1635,2018-02-07,2,-12.5,50,1,1722,-20.8,0,0,0
1636,2018-02-07,3,-12.5,49,1.5,1885,-21,0,0,0
1637,2018-02-07,4,-13.1,54,0.7,1369,-20.4,0,0,0
1638,2018-02-07,5,-13,53,0.7,1810,-20.5,0,0,0
1639,2018-02-07,6,-13.2,50,0.5,1873,-21.4,0,0,0
1640,2018-02-07,7,-13.2,56,0.9,1665,-20.1,0,0,0
1641,2018-02-07,8,-13.3,60,0.6,1598,-19.4,0.02,0,0
1642,2018-02-07,9,-12,50,1.3,1523,-20.3,0.43,0,0
1643,2018-02-07,10,-9.6,39,0.7,1580,-21,1.06,0,0
1644,2018-02-07,11,-7,28,3.3,1829,-22.4,1.56,0,0
1645,2018-02-07,12,-6,24,2.6,1964,-23.3,1.97,0,0
1646,2018-02-07,13,-4.5,23,2.6,1937,-22.5,2.12,0,0
1647,2018-02-07,14,-3.5,20,1.5,1976,-23.2,2.02,0,0
1648,2018-02-07,15,-2.1,20,2.3,1961,-22.1,1.87,0,0
1649,2018-02-07,16,-1.7,18,2,1919,-22.9,1.41,0,0
1650,2018-02-07,17,-2.3,20,2.2,1994,-22.2,0.77,0,0
1651,2018-02-07,18,-4,27,2.5,2000,-20.2,0.16,NA,0
1652,2018-02-07,19,-5.2,33,2.6,2000,-19,0,0,0
1653,2018-02-07,20,-5.8,44,2.1,1994,-16.1,0,0,0
1654,2018-02-07,21,-6.3,48,2.2,1965,-15.5,0,0,0
1655,2018-02-07,22,-6.8,50,1.7,1856,-15.5,0,0,0
1656,2018-02-07,23,-7.6,50,1,1839,-16.2,0,0,0
1657,2018-02-08,0,-8.2,50,1.1,1850,-16.8,0,0,0
1658,2018-02-08,1,-8.5,60,1.2,1908,-14.8,0,0,0
1659,2018-02-08,2,-8.3,65,NA,1750,-13.7,0,0,0
1660,2018-02-08,3,-8.6,64,0.9,1754,-14.1,0,0,0
1661,2018-02-08,4,-9,54,0.6,1833,-16.6,0,0,0
1662,2018-02-08,5,-9,56,0.4,1678,-16.1,0,0,0
1663,2018-02-08,6,-9.3,61,0.7,1684,-15.4,0,0,0
1664,2018-02-08,7,-9.6,67,1,1503,-14.5,0,0,0
1665,2018-02-08,8,-9.7,65,0.8,1508,-15,0.02,0,0
1666,2018-02-08,9,-8.5,55,1,1482,-15.9,0.4,0,0
1667,2018-02-08,10,-6.3,46,1.3,1346,-16,1.01,0,0
1668,2018-02-08,11,-3.1,39,1.2,1495,-15.1,1.54,0,0
1669,2018-02-08,12,-1.5,35,1.2,1551,-15,1.9,0,0
1670,2018-02-08,13,0.3,30,1.4,1697,-15.2,2.11,0,0
1671,2018-02-08,14,0.9,25,2.4,1730,-16.9,2.09,0,0
1672,2018-02-08,15,1.4,25,2.2,1686,-16.5,1.81,0,0
1673,2018-02-08,16,2,25,2.3,1755,-16,1.3,0,0
1674,2018-02-08,17,1.5,24,1.9,1788,-16.9,0.72,0,0
1675,2018-02-08,18,-0.5,26,1.7,1999,-17.7,0.15,0,0
1676,2018-02-08,19,-1.8,35,1.4,1558,-15.2,0,0,0
1677,2018-02-08,20,-2.8,40,1.5,1593,-14.5,0,0,0
1678,2018-02-08,21,-3.3,42,1.1,1596,-14.4,0,0,0
1679,2018-02-08,22,-3.9,41,0.4,1462,-15.2,0,0,0
1680,2018-02-08,23,-4.3,44,0.7,1247,-14.7,0,0,0
1681,2018-02-09,0,-4.6,38,0.1,1551,-16.7,0,0,0
1682,2018-02-09,1,-4.8,44,1.1,1432,-15.2,0,0,0
1683,2018-02-09,2,-5.1,47,0.9,1460,-14.6,0,0,0
1684,2018-02-09,3,-5.2,48,0.7,1309,-14.5,0,0,0
1685,2018-02-09,4,-4.4,47,0.9,1343,-14,0,0,0
1686,2018-02-09,5,-4.2,44,1.1,1196,-14.6,0,0,0
1687,2018-02-09,6,-4,41,0.8,1242,-15.3,0,0,0
1688,2018-02-09,7,-3.6,42,0.9,1258,-14.6,0,0,0
1689,2018-02-09,8,-3.3,39,0.9,1279,-15.3,0.02,0,0
1690,2018-02-09,9,-2.4,36,1.2,1276,-15.4,0.2,0,0
1691,2018-02-09,10,-1.3,34,0.5,1192,-15.1,0.32,0,0
1692,2018-02-09,11,-0.2,31,0.8,1269,-15.3,0.5,0,0
1693,2018-02-09,12,1.6,28,0.5,1193,-14.9,0.88,0,0
1694,2018-02-09,13,2.6,27,0.8,1120,-14.5,0.82,0,0
1695,2018-02-09,14,4,25,0.9,1009,-14.3,1.06,0,0
1696,2018-02-09,15,5,24,1,1037,-13.9,1.16,0,0
1697,2018-02-09,16,6,28,1.7,1183,-11.1,1.03,0,0
1698,2018-02-09,17,4.8,38,3,1582,-8.3,0.47,0,0
1699,2018-02-09,18,4.1,40,2.1,1327,-8.3,0.1,0,0
1700,2018-02-09,19,3.3,58,1.7,1024,-4.1,0,0,0
1701,2018-02-09,20,3,61,1.9,842,-3.8,0,0,0
1702,2018-02-09,21,2.9,63,1,786,-3.4,0,0,0
1703,2018-02-09,22,2.5,66,1.1,759,-3.2,0,0,0
1704,2018-02-09,23,2,70,0.7,689,-2.9,0,0,0
1705,2018-02-10,0,1.5,71,1.1,590,-3.1,0,0,0
1706,2018-02-10,1,NA,71,1.2,584,-3,0,0,0
1707,2018-02-10,2,1.9,71,1.5,584,-2.8,0,0,0
1708,2018-02-10,3,2,71,1.2,534,-2.7,0,0,0
1709,2018-02-10,4,1.9,74,1.2,514,-2.2,0,0,0
1710,2018-02-10,5,1.8,75,2,484,-2.1,0,0,0
1711,2018-02-10,6,1.6,78,1.6,448,-1.8,0,0,0
1712,2018-02-10,7,1.6,81,1.4,393,-1.3,0,0,0
1713,2018-02-10,8,1.6,82,1.3,349,-1.1,0.01,0,0
1714,2018-02-10,9,1.6,78,2,260,-1.8,0.17,0,0
1715,2018-02-10,10,1.8,73,2.8,270,-2.5,0.69,0,0
1716,2018-02-10,11,2.6,62,2.9,294,-3.9,1.12,0,0
1717,2018-02-10,12,2.9,53,4.7,354,-5.7,1.37,0,0
1718,2018-02-10,13,2.8,31,4,967,-12.6,1.42,0,0
1719,2018-02-10,14,2.2,24,4.5,1700,-16.3,1.66,0,0
1720,2018-02-10,15,2,20,4.1,1942,-18.6,1.49,0,0
1721,2018-02-10,16,0.3,17,4.9,2000,-21.9,0.87,0,0
1722,2018-02-10,17,-0.9,19,5,2000,-21.6,0.48,0,0
1723,2018-02-10,18,-2,15,5.6,2000,-25.2,0.13,0,0
1724,2018-02-10,19,-3.1,14,5.1,2000,-26.9,0,0,0
1725,2018-02-10,20,-4.4,19,5.8,2000,-24.6,0,0,0
1726,2018-02-10,21,-5.6,28,4.1,2000,-21.2,0,0,0
1727,2018-02-10,22,-6.2,32,3.5,2000,-20.2,0,0,0
1728,2018-02-10,23,-6.7,35,2.1,2000,-19.6,0,0,0
1729,2018-02-11,0,-6.9,36,2.1,2000,-19.5,0,0,0
1730,2018-02-11,1,-7,38,2.6,2000,-18.9,0,0,0
1731,2018-02-11,2,-7,42,1.6,2000,-17.7,0,0,0
1732,2018-02-11,3,-7.2,43,2,2000,-17.6,0,0,0
1733,2018-02-11,4,-7.5,42,2.4,1998,-18.2,0,0,0
1734,2018-02-11,5,-7.8,39,2.8,2000,-19.3,0,0,0
1735,2018-02-11,6,-8.4,33,1.4,1963,-21.8,0,0,0
1736,2018-02-11,7,-9.2,34,2,1945,-22.2,0,0,0
1737,2018-02-11,8,-9.4,29,1.9,1967,-24.1,0.03,0,0
1738,2018-02-11,9,-8.6,28,1.5,1786,-23.8,0.49,0,0
1739,2018-02-11,10,-6.9,21,3.4,1827,-25.6,1.16,0,0
1740,2018-02-11,11,-5,25,3.2,1853,-22,1.75,0,0
1741,2018-02-11,12,-3.9,28,2.9,1921,-19.7,2.12,0,0
1742,2018-02-11,13,-2.4,28,3,1953,-18.4,2.35,0,0
1743,2018-02-11,14,-2.2,29,4.1,1983,-17.8,1.93,0,0
1744,2018-02-11,15,-2.6,31,2.7,1987,-17.4,1.36,0,0
1745,2018-02-11,16,-3.6,36,4.4,2000,-16.5,0.67,0,0
1746,2018-02-11,17,-4.2,47,2.7,2000,-13.8,0.31,0,0
1747,2018-02-11,18,-4.6,56,3.6,2000,-12,0.09,0,0
1748,2018-02-11,19,-5.2,66,3.1,2000,-10.5,0,0,0
1749,2018-02-11,20,-5.7,67,2.6,NA,-10.8,0,0,0
1750,2018-02-11,21,-5.6,69,2.2,1984,-10.3,0,0,0
1751,2018-02-11,22,-5.8,57,3.2,1980,-12.9,0,0,0
1752,2018-02-11,23,-7,49,3.4,1984,-15.9,0,0,0
1753,2018-02-12,0,-7.7,52,3.2,1982,-15.8,0,0,0
1754,2018-02-12,1,-7.9,52,3.7,1961,-16,0,0,0
1755,2018-02-12,2,-8.3,49,2.7,2000,-17.1,0,0,0
1756,2018-02-12,3,-8.5,35,2.7,2000,-21.2,0,0,0
1757,2018-02-12,4,-8.6,31,3.5,2000,-22.7,0,0,0
1758,2018-02-12,5,-9.2,37,1.1,2000,-21.2,0,0,0
1759,2018-02-12,6,-9.5,36,1.5,2000,-21.8,NA,0,0
1760,2018-02-12,7,-9.5,NA,1.1,2000,-22.1,0,0,0
1761,2018-02-12,8,-9.1,33,2.1,1998,-22.4,0.03,0,0
1762,2018-02-12,9,-8.4,28,2.2,1947,-23.7,0.49,0,0
1763,2018-02-12,10,-6.7,23,2.4,1938,-24.4,1.25,0,0
1764,2018-02-12,11,-6.1,25,2.8,1976,-22.9,1.28,0,0
1765,2018-02-12,12,-4.6,32,4.2,1874,-18.8,1.43,0,0
1766,2018-02-12,13,-2.7,29,2.9,1961,-18.3,2.29,0,0
1767,2018-02-12,14,-2.4,30,3.4,1824,-17.6,2.08,0,0
1768,2018-02-12,15,-2.1,30,3.9,1933,-17.3,2.22,0,0
1769,2018-02-12,16,-2.4,33,4.5,1815,-16.5,1.55,0,0
1770,2018-02-12,17,-3.1,36,4.4,1988,-16,0.89,0,0
1771,2018-02-12,18,-4.4,46,3.5,2000,-14.3,0.23,0,0
1772,2018-02-12,19,-4.9,52,2,2000,-13.2,0,0,0
1773,2018-02-12,20,-4.7,55,1.7,2000,-12.3,0,0,0
1774,2018-02-12,21,-4.3,59,3,1239,-11.1,0,0,0
1775,2018-02-12,22,-4.2,57,1.7,2000,-11.4,0,0,0
1776,2018-02-12,23,-4.4,58,2.4,NA,-11.4,0,0,0
1777,2018-02-13,0,-5,60,1.8,1995,-11.5,0,0,0
1778,2018-02-13,1,-5.5,60,1.3,1994,-12,0,0,0
1779,2018-02-13,2,-6,58,2,2000,NA,0,0,0
1780,2018-02-13,3,-6.2,61,1.3,1992,-12.5,0,0,0
1781,2018-02-13,4,-6.4,62,1.8,1978,-12.4,0,0,0
1782,2018-02-13,5,-6.7,64,1.6,1981,-12.3,0,0,0
1783,2018-02-13,6,-7.1,70,1,1977,-11.6,0,0,0
1784,2018-02-13,7,-7.2,70,1.9,1946,-11.7,0,0,0
1785,2018-02-13,8,-7.1,68,0.6,1931,-12,0.03,0,0
1786,2018-02-13,9,-5.9,52,1.4,1935,-14.1,0.53,0,0
1787,2018-02-13,10,-2.4,41,1.5,1905,-13.8,1.19,0,0
1788,2018-02-13,11,-0.3,40,3.4,1728,-12.2,1.73,0,0
1789,2018-02-13,12,1,41,3.3,1794,-10.8,2.11,0,0
1790,2018-02-13,13,NA,40,3.5,1854,-9.6,2.28,0,0
1791,2018-02-13,14,NA,39,3.8,1908,-9,2.19,0,0
1792,2018-02-13,15,3.7,40,5.3,1950,-8.6,1.96,0,0
1793,2018-02-13,16,3.9,41,4,1973,-8.1,1.24,0,0
1794,2018-02-13,17,3.5,46,3.1,1992,-7,0.39,0,0
1795,2018-02-13,18,3.1,50,3.7,2000,-6.3,0.07,0,0
1796,2018-02-13,19,2.4,57,3.2,1995,-5.2,0,0,0
1797,2018-02-13,20,2.3,59,3.8,1981,-4.9,0,0,0
1798,2018-02-13,21,2.6,57,3.8,2000,-5,0,0,0
1799,2018-02-13,22,NA,57,3.1,2000,-5,0,0,0
1800,2018-02-13,23,2.4,59,3.2,2000,-4.8,0,0,0
1801,2018-02-14,0,2,65,2.2,1885,-3.9,0,0,0
1802,2018-02-14,1,1.3,67,1.2,1738,-4.1,0,NA,0
1803,2018-02-14,2,1.2,64,0.9,1680,NA,0,0,0
1804,2018-02-14,3,1.1,65,1,1596,-4.7,0,0,0
1805,2018-02-14,4,1.1,67,1.7,1506,-4.3,0,0,0
1806,2018-02-14,5,1,68,0.6,1519,-4.2,0,0,0
1807,2018-02-14,6,1.1,66,0.9,1550,-4.5,0,0,0
1808,2018-02-14,7,1.3,66,1.1,1534,-4.3,0,0,0
1809,2018-02-14,8,2.1,65,1.1,1559,-3.8,0.01,0,0
1810,2018-02-14,9,3.9,64,2.9,1483,-2.3,0.18,0,0
1811,2018-02-14,10,5.2,65,3.9,1313,-0.8,0.56,0,0
1812,2018-02-14,11,6.3,67,3.5,1179,0.6,0.52,0,0
1813,2018-02-14,12,6.9,67,NA,986,1.1,0.42,0,0
1814,2018-02-14,13,7.2,65,3.8,773,1,0.61,0,0
1815,2018-02-14,14,7.8,57,3.5,675,-0.2,1.34,0,0
1816,2018-02-14,15,8.7,48,4.1,767,-1.7,1.68,0,0
1817,2018-02-14,16,8,36,3.5,1013,-6.1,1.09,0,0
1818,2018-02-14,17,6.6,34,2.8,1300,-8.1,0.42,0,0
1819,2018-02-14,18,5.1,34,2.3,1440,-9.5,0.09,0,0
1820,2018-02-14,19,NA,37,1.4,1417,-9.4,0,0,0
1821,2018-02-14,20,2.8,29,2.8,1473,-13.5,NA,0,0
1822,2018-02-14,21,NA,27,3.1,1734,-15.3,0,0,0
1823,2018-02-14,22,0.3,33,4,1436,-14.1,0,0,0
1824,2018-02-14,23,-0.3,35,2.1,1577,-13.9,0,0,0
1825,2018-02-15,0,-0.7,37,3.5,1716,-13.6,0,0,0
1826,2018-02-15,1,-1.1,38,2.8,1999,-13.6,0,0,0
1827,2018-02-15,2,-1.2,35,2.2,2000,-14.7,0,0,0
1828,2018-02-15,3,-1.4,34,2.1,2000,-15.2,0,0,0
1829,2018-02-15,4,-1.9,34,3,2000,-15.7,0,0,0
1830,2018-02-15,5,-2.4,33,3.1,2000,-16.5,0,0,0
1831,2018-02-15,6,-2.6,38,1,2000,-15,0,0,0
1832,2018-02-15,7,-3,40,0.9,2000,-14.7,0,0,0
1833,2018-02-15,8,NA,38,1,2000,-15.4,0,0,0
1834,2018-02-15,9,-3.5,30,1.5,1980,-18.6,0,0,0
1835,2018-02-15,10,-1.6,26,1.9,1980,-18.6,1.29,0,0
1836,2018-02-15,11,0.1,22,2,2000,-19.1,1.84,0,0
1837,2018-02-15,12,1.7,20,3,1983,-18.9,2.28,0,0
1838,2018-02-15,13,2.2,18,NA,1942,-19.7,2.3,0,0
1839,2018-02-15,14,2.9,14,NA,2000,-22,2.29,0,0
1840,2018-02-15,15,3.8,17,3.2,2000,-19,1.97,0,0
1841,2018-02-15,16,3.2,16,3,2000,-20.2,1.45,0,0
1842,2018-02-15,17,2.4,17,3.1,1990,-20.2,0.78,0,0
1843,2018-02-15,18,1.1,18,2.5,2000,-20.6,0.2,0,0
1844,2018-02-15,19,0.1,21,2.9,2000,-19.7,0,0,0
1845,2018-02-15,20,-0.4,27,2.2,2000,-17.1,0,0,0
1846,2018-02-15,21,-1.1,32,2.4,2000,-15.7,0,0,0
1847,2018-02-15,22,-1.9,30,0.8,NA,-17.2,0,0,0
1848,2018-02-15,23,-2.5,31,1.4,1996,-17.3,0,0,0
1849,2018-02-16,0,-3.3,35,1.8,1977,-16.6,0,0,0
1850,2018-02-16,1,-3.6,35,2,1943,-16.8,0,0,0
1851,2018-02-16,2,-4.1,38,1.2,1996,-16.3,0,0,0
1852,2018-02-16,3,-4.4,37,1.7,1989,-16.9,0,0,0
1853,2018-02-16,4,-4.5,42,1.4,1944,-15.5,0,0,0
1854,2018-02-16,5,-5,44,0.9,1976,-15.3,0,0,0
1855,2018-02-16,6,-5.2,42,0.7,1980,-16.1,0,0,0
1856,2018-02-16,7,-5.4,41,0.3,2000,-16.6,0,0,0
1857,2018-02-16,8,-5.4,38,0.7,2000,-17.5,0.04,0,0
1858,2018-02-16,9,-4.3,33,0.7,1923,-18.2,0.6,0,0
1859,2018-02-16,10,-1.3,32,1.5,1933,-15.9,1.24,0,0
1860,2018-02-16,11,1,25,1.4,1782,-16.8,1.7,0,0
1861,2018-02-16,12,2.2,19,1.4,1946,NA,2.01,0,0
1862,2018-02-16,13,3.5,17,3.2,1971,-19.3,2.2,0,0
1863,2018-02-16,14,4.2,18,3.3,1976,-18,2.25,0,0
1864,2018-02-16,15,4,26,3.5,2000,-13.8,1.75,NA,0
1865,2018-02-16,16,3.3,38,3.8,1921,-9.6,1.33,0,0
1866,2018-02-16,17,2.5,48,4.2,1979,-7.4,0.76,0,0
1867,2018-02-16,18,1.4,56,3.2,1932,-6.4,0.22,0,0
1868,2018-02-16,19,0.6,59,2.3,1939,-6.5,0,0,0
1869,2018-02-16,20,0.2,61,1.9,1956,-6.4,0,0,0
1870,2018-02-16,21,0.1,67,2.5,1451,-5.3,0,0,0
1871,2018-02-16,22,-0.6,70,3.4,1204,-5.4,NA,0,0
1872,2018-02-16,23,-2,51,3.2,1336,-10.8,0,0,0
1873,2018-02-17,0,-2.7,41,3.2,1695,-14.1,0,0,0
1874,2018-02-17,1,-3.1,36,3.5,2000,-16,0,0,0
1875,2018-02-17,2,-3.8,30,3.9,2000,-18.8,0,0,0
1876,2018-02-17,3,-4.5,28,3,2000,-20.3,0,0,0
1877,2018-02-17,4,-5.2,28,2.5,2000,-20.9,0,0,0
1878,2018-02-17,5,-5.7,31,2.3,1999,-20.1,0,0,0
1879,2018-02-17,6,-6.2,32,2.5,2000,-20.2,0,0,0
1880,2018-02-17,7,-6.8,32,1.6,2000,-20.7,0,0,0
1881,2018-02-17,8,-7.1,30,1.7,1991,-21.7,0.04,0,0
1882,2018-02-17,9,-6.5,26,2.4,1874,-22.8,0.64,0,0
1883,2018-02-17,10,-4.3,21,1.4,1908,-23.4,1.34,0,0
1884,2018-02-17,11,-2.8,19,2.6,1957,-23.2,1.91,0,0
1885,2018-02-17,12,-1.3,17,1.5,1998,-23.2,2.28,0,0
1886,2018-02-17,13,-0.4,15,2.4,1938,-23.9,2.46,0,0
1887,2018-02-17,14,-0.1,15,4,2000,-23.7,2.39,0,0
1888,2018-02-17,15,1,14,4.6,2000,-23.5,2.12,0,0
1889,2018-02-17,16,1.3,15,4.2,2000,-22.5,1.63,0,0
1890,2018-02-17,17,0.6,17,3.3,2000,-21.7,0.79,0,NA
1891,2018-02-17,18,-0.3,17,1.9,2000,-22.4,0.2,0,0
1892,2018-02-17,19,-1.5,32,2.5,2000,-16,0,0,0
1893,2018-02-17,20,-2.1,38,2,2000,-14.5,0,0,0
1894,2018-02-17,21,-2.3,38,2.3,2000,-14.7,0,0,0
1895,2018-02-17,22,NA,42,2.2,2000,-13.8,0,0,0
1896,2018-02-17,23,-2.9,31,3.8,2000,-17.7,0,0,0
1897,2018-02-18,0,-3.6,33,1.7,2000,-17.5,0,0,0
1898,2018-02-18,1,-4.4,33,1.4,2000,-18.2,0,0,0
1899,2018-02-18,2,-4.7,33,0.1,2000,-18.5,0,0,0
1900,2018-02-18,3,-4.5,26,0,2000,-21.1,0,0,0
1901,2018-02-18,4,-4.1,27,0.6,2000,-20.3,0,0,0
1902,2018-02-18,5,-4,28,0.5,2000,-19.8,0,0,0
1903,2018-02-18,6,-4.1,30,1.1,2000,-19.1,0,0,0
1904,2018-02-18,7,-4.6,31,1.2,2000,-19.2,0,0,0
1905,2018-02-18,8,-4.8,31,0.8,2000,-19.3,0.02,0,0
1906,2018-02-18,9,-4.1,30,0.5,2000,-19.1,0.28,0,0
1907,2018-02-18,10,-1.8,23,0.6,2000,-20.2,0.8,0,0
1908,2018-02-18,11,0,20,0.8,1975,-20.3,1.05,0,0
1909,2018-02-18,12,2.2,17,1,1979,-20.4,1.75,0,0
1910,2018-02-18,13,3.7,17,1.4,2000,-19.1,1.98,0,0
1911,2018-02-18,14,4.1,17,1.8,1996,-18.8,1.87,0,0
1912,2018-02-18,15,5,16,2,1970,-18.8,1.42,0,0
1913,2018-02-18,16,5.1,16,1.8,1998,-18.7,1.17,0,0
